TIME,RPM,SPEED,COOLANT_TEMP,INTAKE_TEMP,MAF,THROTTLE_POS,ENGINE_LOAD,FRATE,AMBIANT
2.02E+13,3680,83,84,25,43.4,32,30,6.2,28
2.02E+13,3614,83,84,25,44.03,32,30,7.9,30
2.02E+13,3576,80,84,25,42.42,32,29,6.2,30
2.02E+13,3576,80,84,25,42.42,33,33,6.1,30
2.02E+13,3576,80,84,26,52.5,35,33,7.7,31
2.02E+13,3594,80,84,25,52.01,35,36,7.3,28
2.02E+13,3594,80,84,25,52.01,35,32,7.7,29
2.02E+13,3608,80,85,25,36.12,29,32,7.1,29
2.02E+13,3573,80,85,26,36.12,29,22,7.3,28
2.02E+13,3573,80,85,26,23.87,25,17,6.2,28
2.02E+13,3536,80,85,26,23.59,25,17,7.6,31
2.02E+13,3513,79,85,26,23.59,25,16,6.2,29
2.02E+13,3513,78,85,26,23.17,25,16,6.1,30
2.02E+13,3500,78,85,26,23.24,25,16,6.7,29
2.02E+13,3498,78,85,26,23.24,25,17,6,31
2.02E+13,3498,78,85,26,23.17,25,16,7.5,31
2.02E+13,3486,78,85,26,19.53,19,16,6,29
2.02E+13,3397,78,85,27,19.53,19,7,6.7,28
2.02E+13,3397,78,85,27,10.29,17,7,8,28
2.02E+13,3301,76,85,27,10.01,17,7,7.6,28
2.02E+13,3301,73,85,27,10.01,17,7,7.3,28
2.02E+13,3204,73,85,27,9.73,17,7,7.8,30
2.02E+13,3113,71,85,28,9.31,17,7,6,29
2.02E+13,3113,69,84,28,9.31,17,7,6.5,29
2.02E+13,3020,69,84,28,9.1,17,7,7.9,28
2.02E+13,2932,66,84,28,8.54,17,7,7.2,29
2.02E+13,2932,65,84,28,8.54,17,7,6,28
2.02E+13,2743,65,84,28,7.98,17,7,6.6,28
2.02E+13,2502,60,84,27,7.28,17,7,8,28
2.02E+13,2502,57,84,27,7.28,17,7,7.5,31
2.02E+13,2194,57,84,27,6.65,17,7,7.2,30
2.02E+13,1861,48,84,27,5.74,17,8,7.1,31
2.02E+13,1861,40,84,28,5.74,17,8,6.1,28
2.02E+13,1614,40,83,28,5.25,17,8,7.6,31
2.02E+13,1394,36,83,28,5.11,17,8,6.4,29
2.02E+13,1394,30,83,28,5.11,17,11,7.1,29
2.02E+13,992,30,83,28,4.13,17,11,6.6,29
2.02E+13,931,30,83,28,4.13,17,11,8,29
2.02E+13,931,22,83,28,4.13,17,11,7.9,31
2.02E+13,931,22,83,28,4.27,17,11,7.6,28
2.02E+13,884,15,83,28,4.27,17,14,7.5,28
2.02E+13,884,14,83,28,4.97,17,14,7.5,29
2.02E+13,870,14,83,28,4.97,17,14,7.6,30
2.02E+13,866,14,83,29,4.97,17,14,7.8,31
2.02E+13,866,13,83,29,4.97,17,14,3.7,30
2.02E+13,871,13,83,29,4.83,17,14,3.5,30
2.02E+13,851,8,83,29,4.83,17,14,3.4,29
2.02E+13,851,8,83,29,4.2,17,11,3.4,28
2.02E+13,897,8,83,29,4.27,17,11,3.1,30
2.02E+13,910,8,83,29,4.27,17,11,4,30
2.02E+13,910,8,84,29,4.27,17,11,2.6,29
2.02E+13,911,7,84,30,4.27,17,11,2.4,30
2.02E+13,886,7,84,31,4.27,17,12,2.1,31
2.02E+13,886,7,84,31,4.27,17,13,3.4,29
2.02E+13,904,5,84,31,4.27,17,13,2,28
2.02E+13,904,4,84,31,4.27,17,12,3.5,29
2.02E+13,916,4,84,31,9.73,23,26,3.5,28
2.02E+13,1009,5,84,32,12.67,23,26,2.7,29
2.02E+13,1009,9,84,33,12.67,23,14,3.5,30
2.02E+13,1205,11,84,33,4.76,17,10,3.6,28
2.02E+13,1084,11,84,32,4.27,17,10,3.6,28
2.02E+13,861,9,84,32,4.27,17,12,3.3,29
2.02E+13,861,7,84,32,4.2,17,12,3.5,29
2.02E+13,888,7,84,32,4.2,17,12,2,28
2.02E+13,852,7,84,32,4.2,17,12,3.9,28
2.02E+13,852,7,84,32,6.86,21,26,3.3,30
2.02E+13,1017,7,84,33,11.41,22,26,4,31
2.02E+13,1302,9,84,34,11.41,22,25,3.9,30
2.02E+13,1302,11,84,34,11.13,21,13,3.5,29
2.02E+13,1357,11,84,34,7,19,13,2.7,28
2.02E+13,1359,12,84,33,7,19,15,2.8,28
2.02E+13,1359,12,84,33,7.98,20,15,3.1,30
2.02E+13,1380,12,84,33,7.42,20,15,3.8,30
2.02E+13,1419,12,84,33,7.42,20,13,3.1,31
2.02E+13,1419,12,84,33,6.3,18,9,3.6,31
2.02E+13,1300,12,84,33,5.81,19,9,2.1,30
2.02E+13,1300,12,84,33,5.81,19,12,3.5,30
2.02E+13,1225,12,84,33,6.65,19,15,2.8,29
2.02E+13,1277,11,84,33,7.77,19,15,3.6,28
2.02E+13,1277,12,84,33,7.77,20,15,2.9,28
2.02E+13,1369,12,84,34,7.77,20,15,2.5,29
2.02E+13,1441,12,84,34,8.19,20,14,2.7,29
2.02E+13,1441,12,84,34,8.19,20,13,2.3,29
2.02E+13,1492,12,84,34,7.63,20,13,2.4,29
2.02E+13,1508,13,84,34,7.63,20,13,2.7,30
2.02E+13,1508,13,84,34,7.63,20,13,2.9,28
2.02E+13,1511,13,84,34,7.77,20,13,4,31
2.02E+13,1535,14,84,34,7.63,20,12,5.4,29
2.02E+13,1535,14,84,34,7.63,20,13,8,30
2.02E+13,1517,14,84,34,5.11,17,17,7.8,28
2.02E+13,1432,12,84,34,15.54,24,17,2,28
2.02E+13,1685,12,84,34,15.54,24,27,4,31
2.02E+13,1685,14,84,34,16.73,24,22,8,28
2.02E+13,1863,14,84,34,11.97,21,22,7.1,31
2.02E+13,1895,16,84,34,11.97,21,15,7.4,31
2.02E+13,1895,17,84,34,11.76,21,15,8,31
2.02E+13,1924,17,84,33,11.62,22,15,7.6,29
2.02E+13,2021,17,84,33,11.62,22,15,7.5,29
2.02E+13,2021,19,84,33,17.78,25,29,8,29
2.02E+13,2335,19,84,33,8.75,17,29,7.4,31
2.02E+13,2150,21,84,33,8.75,17,7,7.1,30
2.02E+13,2150,18,84,33,6.79,19,11,7.7,29
2.02E+13,1993,18,84,33,9.17,20,11,6.7,29
2.02E+13,1965,18,84,33,9.17,20,11,7.3,30
2.02E+13,1965,18,84,33,9.31,20,12,6.1,29
2.02E+13,1945,17,84,33,9.52,20,12,7.4,28
2.02E+13,1950,17,84,33,9.52,20,12,5.4,28
2.02E+13,1950,17,84,33,9.87,21,13,6.7,29
2.02E+13,1986,17,84,33,11.13,21,13,8,31
2.02E+13,2028,18,84,33,11.13,21,13,6.7,29
2.02E+13,2028,18,84,33,10.92,21,8,6.1,29
2.02E+13,1947,18,84,33,6.3,17,8,7,28
2.02E+13,1947,17,84,33,6.3,17,8,6.9,29
2.02E+13,1697,17,84,33,6.51,17,10,6.4,28
2.02E+13,1445,16,84,33,6.16,17,10,6.4,28
2.02E+13,1445,12,84,33,6.16,17,11,3.4,29
2.02E+13,1309,12,84,33,6.37,18,11,3.5,29
2.02E+13,1183,11,84,33,5.74,18,13,4,30
2.02E+13,1183,10,84,33,5.74,18,13,3.1,29
2.02E+13,986,10,84,33,5.04,17,13,3.6,30
2.02E+13,930,9,84,33,5.04,17,12,2.7,28
2.02E+13,930,8,84,33,4.34,17,13,3.4,28
2.02E+13,887,8,84,33,4.41,17,13,2.4,31
2.02E+13,872,6,84,33,4.27,17,12,3.3,31
2.02E+13,872,6,84,33,4.27,17,12,3.3,28
2.02E+13,836,6,85,33,4.27,17,12,2.2,30
2.02E+13,903,4,85,34,4.27,17,12,2.6,30
2.02E+13,903,4,85,34,11.41,23,10,3.1,31
2.02E+13,1234,4,85,34,4.97,17,10,3.1,29
2.02E+13,929,4,85,34,4.97,17,12,2.1,31
2.02E+13,929,4,85,34,4.62,17,13,2.4,29
2.02E+13,1157,1,85,34,5.18,17,13,2.2,30
2.02E+13,1157,0,85,35,5.18,17,14,0,30
2.02E+13,2079,0,86,35,29.19,30,14,0,28
2.02E+13,2623,7,86,35,40.32,30,37,3.5,28
2.02E+13,2623,14,86,35,40.32,33,33,8,29
2.02E+13,3878,14,86,34,36.12,27,33,6.4,31
2.02E+13,3872,21,86,33,36.12,27,15,6.3,28
2.02E+13,3872,21,85,33,12.25,18,9,7.6,31
2.02E+13,3192,21,85,33,13.86,21,9,7.6,28
2.02E+13,3192,17,85,34,13.86,21,11,7.9,31
2.02E+13,2925,17,85,34,13.02,21,11,5.8,31
2.02E+13,2668,15,85,34,7.98,21,11,7.9,28
2.02E+13,2668,12,85,34,7.98,17,8,3.7,28
2.02E+13,1993,12,85,34,7.28,19,8,3.1,31
2.02E+13,1689,10,85,34,7.28,19,11,3.2,28
2.02E+13,1689,8,85,34,7.42,19,11,4,29
2.02E+13,1610,8,85,34,7.28,19,11,3.9,29
2.02E+13,1566,8,85,34,7.28,19,11,2.7,30
2.02E+13,1566,8,85,34,7.28,19,11,3,31
2.02E+13,1525,8,85,34,7.14,19,11,2.7,29
2.02E+13,1525,8,85,34,7.14,19,11,3.5,29
2.02E+13,1505,8,85,34,7,19,9,3.5,29
2.02E+13,1326,7,85,34,4.83,19,9,3,29
2.02E+13,1326,7,85,34,4.83,17,11,3.9,31
2.02E+13,932,7,85,35,4.41,17,11,3.3,31
2.02E+13,862,4,85,35,4.41,17,13,2.3,31
2.02E+13,862,4,86,35,4.27,17,12,3.4,30
2.02E+13,865,4,86,35,4.13,17,12,3.8,29
2.02E+13,865,3,86,35,4.13,17,12,3.3,28
2.02E+13,828,3,86,35,4.97,17,21,4,31
2.02E+13,1283,3,86,36,10.64,21,21,2.4,31
2.02E+13,1250,3,86,37,10.64,21,24,3.2,30
2.02E+13,1250,3,86,37,8.47,17,11,3.2,30
2.02E+13,1136,7,86,37,6.16,19,11,3.7,30
2.02E+13,1136,6,86,37,6.16,19,16,2,31
2.02E+13,1122,6,87,37,6.79,19,16,3.9,31
2.02E+13,1018,6,87,37,6.09,19,13,2,30
2.02E+13,1018,5,87,37,6.09,19,15,3.7,29
2.02E+13,1104,5,87,37,4.48,17,15,2.7,29
2.02E+13,903,6,87,37,4.48,17,12,3.3,31
2.02E+13,903,2,87,37,4.41,17,12,3.9,30
2.02E+13,859,2,87,37,4.2,17,12,3.3,28
2.02E+13,858,1,87,37,4.2,17,12,2.2,29
2.02E+13,858,0,87,37,4.27,18,15,0,29
2.02E+13,966,0,87,37,8.61,21,15,0,28
2.02E+13,1255,2,87,38,8.61,21,22,3.1,30
2.02E+13,1255,4,87,38,4.76,17,13,3.4,29
2.02E+13,915,4,87,38,4.48,17,13,3.7,30
2.02E+13,856,4,87,38,4.48,17,11,3.3,30
2.02E+13,856,4,87,38,4.2,17,13,2.8,28
2.02E+13,862,4,87,38,4.2,17,13,2.6,30
2.02E+13,843,3,87,38,4.2,17,12,3.9,31
2.02E+13,843,3,87,38,4.13,17,14,2.3,30
2.02E+13,941,3,87,38,8.96,21,14,3.1,28
2.02E+13,1161,3,87,39,8.96,21,25,2.9,29
2.02E+13,1161,3,87,39,9.73,18,11,2.5,29
2.02E+13,1070,6,87,39,5.88,19,11,3.6,31
2.02E+13,1086,6,87,39,5.88,19,17,4,28
2.02E+13,1086,6,87,39,8.05,20,12,3.9,29
2.02E+13,896,6,87,39,5.11,17,12,3.4,31
2.02E+13,896,6,87,39,5.11,17,15,2.8,31
2.02E+13,861,6,87,39,4.41,17,11,2.7,29
2.02E+13,831,5,87,39,3.92,17,11,2.7,31
2.02E+13,831,5,87,39,3.92,17,12,2.9,30
2.02E+13,846,5,87,39,4.13,17,12,2.8,30
2.02E+13,831,4,87,39,4.13,17,12,2.7,29
2.02E+13,831,2,87,39,4.13,17,12,3.4,29
2.02E+13,830,2,87,39,4.13,17,12,2.8,31
2.02E+13,831,1,87,39,4.13,17,12,3.5,28
2.02E+13,831,0,87,39,4.13,17,12,0,30
2.02E+13,820,0,87,39,3.92,17,12,0,30
2.02E+13,798,0,87,39,3.78,17,12,0,30
2.02E+13,798,0,87,39,3.78,17,12,0,28
2.02E+13,813,0,87,39,10.01,23,12,0,30
2.02E+13,1325,0,87,40,10.01,23,23,0,30
2.02E+13,1325,3,87,40,12.46,17,9,2.3,30
2.02E+13,892,3,87,40,4.41,17,9,2.4,29
2.02E+13,830,5,87,40,4.41,17,15,3.3,29
2.02E+13,830,5,87,40,4.83,17,15,3.5,28
2.02E+13,818,4,87,40,4.76,17,15,2.3,29
2.02E+13,820,4,87,40,4.76,17,14,2.8,31
2.02E+13,820,4,87,40,6.37,20,21,2.4,30
2.02E+13,1088,4,87,41,9.45,20,21,2.2,29
2.02E+13,1088,5,87,41,9.45,19,11,3.8,28
2.02E+13,1026,5,87,41,6.44,19,18,3,29
2.02E+13,1125,5,87,41,4.41,19,18,3.3,28
2.02E+13,1125,6,87,41,4.41,17,11,2.1,30
2.02E+13,982,6,87,41,4.41,18,11,2.3,30
2.02E+13,933,5,87,41,4.34,18,12,2.6,28
2.02E+13,933,5,87,41,4.34,17,12,2.1,30
2.02E+13,759,5,87,41,3.85,17,12,2.4,29
2.02E+13,802,4,87,41,3.85,17,12,2.5,29
2.02E+13,802,4,87,41,3.99,17,11,3.8,31
2.02E+13,824,1,87,41,3.78,17,11,3.6,29
2.02E+13,824,1,87,41,3.78,17,13,3,31
2.02E+13,952,1,87,41,7.07,21,21,2.4,28
2.02E+13,1009,1,87,42,9.8,22,21,2.5,29
2.02E+13,1360,3,87,43,9.8,22,15,2.7,30
2.02E+13,1360,7,87,43,4.55,17,9,2.4,29
2.02E+13,1066,7,87,43,4.76,18,9,2.8,28
2.02E+13,973,5,87,43,4.76,18,15,2,28
2.02E+13,973,5,87,43,7.84,20,18,3.8,31
2.02E+13,1152,5,87,43,6.72,19,18,2.8,28
2.02E+13,1085,6,87,43,5.95,19,13,2.5,28
2.02E+13,1085,6,87,43,5.95,19,16,3.4,29
2.02E+13,1081,6,87,43,7.56,20,17,3.4,30
2.02E+13,1215,6,87,43,7.77,20,17,2.9,30
2.02E+13,1215,6,87,43,7.77,19,11,2.8,31
2.02E+13,1060,6,87,43,4.76,18,13,2,29
2.02E+13,990,5,87,43,5.39,18,13,3.7,28
2.02E+13,990,5,87,43,5.39,19,12,2.5,30
2.02E+13,1015,5,87,43,5.04,19,12,4,31
2.02E+13,810,5,87,43,3.64,19,10,3.5,29
2.02E+13,810,4,87,43,3.64,17,13,2.5,30
2.02E+13,808,4,87,43,3.99,17,13,3.2,28
2.02E+13,817,4,87,43,3.92,17,13,3.6,31
2.02E+13,817,2,87,43,3.92,17,12,2.3,31
2.02E+13,814,2,87,43,7.49,22,18,3.8,30
2.02E+13,1268,2,87,43,10.36,22,18,2.7,29
2.02E+13,1268,5,87,44,10.36,17,9,3.9,28
2.02E+13,880,5,87,44,4.27,17,12,2.8,29
2.02E+13,823,6,87,44,4.06,17,12,3.9,28
2.02E+13,823,5,87,43,4.06,17,15,3.3,28
2.02E+13,791,5,87,43,4.83,17,15,2.4,31
2.02E+13,807,5,87,43,4.76,17,15,2.2,31
2.02E+13,807,4,87,43,4.76,17,14,2.3,31
2.02E+13,800,4,87,43,4.69,17,14,3.3,31
2.02E+13,853,3,87,43,4.69,17,15,2.9,31
2.02E+13,853,3,87,43,7.14,20,21,2.8,31
2.02E+13,1005,3,87,44,7.35,20,21,2.1,29
2.02E+13,1121,5,87,44,7.35,20,16,2.8,31
2.02E+13,1121,5,87,44,7.49,20,15,3.2,31
2.02E+13,1272,6,87,45,7.56,20,15,2.7,31
2.02E+13,1407,7,87,45,7.56,20,13,3.1,31
2.02E+13,1407,7,87,45,7.56,20,13,3.6,29
2.02E+13,1488,7,87,45,7.63,20,13,2.2,31
2.02E+13,1488,7,87,46,7.63,20,12,2.3,30
2.02E+13,1531,7,87,46,4.83,17,9,3.9,28
2.02E+13,1253,7,87,45,6.79,20,9,3.3,31
2.02E+13,1253,7,87,46,6.79,20,14,2.4,29
2.02E+13,1315,7,87,46,7.49,20,13,3.4,30
2.02E+13,1378,7,87,46,4.41,20,13,3.6,29
2.02E+13,1378,7,87,46,4.41,18,11,3.3,31
2.02E+13,1123,7,87,46,5.74,19,14,4,31
2.02E+13,1134,6,87,46,8.33,19,14,2.9,30
2.02E+13,1134,6,87,46,8.33,20,16,2.3,30
2.02E+13,1269,6,87,46,8.12,20,16,2.3,29
2.02E+13,1173,7,87,46,5.6,20,10,3,29
2.02E+13,1173,6,87,46,5.6,18,15,4,29
2.02E+13,1053,6,87,46,7.98,21,15,3.9,30
2.02E+13,1258,6,87,46,7.84,21,18,2.6,31
2.02E+13,1258,7,87,46,7.84,17,10,4,30
2.02E+13,1052,7,87,46,5.74,19,10,3.9,30
2.02E+13,1062,5,87,46,4.06,19,15,2.9,28
2.02E+13,1062,5,87,46,4.06,17,11,2.2,29
2.02E+13,837,5,87,46,4.13,17,11,3.4,30
2.02E+13,821,5,87,46,3.99,17,12,3.1,28
2.02E+13,821,5,87,46,3.99,17,11,3.1,30
2.02E+13,809,5,87,46,3.85,17,11,3.3,31
2.02E+13,1055,4,87,45,3.85,17,16,4,28
2.02E+13,1055,4,87,45,9.38,22,18,3,29
2.02E+13,1485,4,88,46,7.49,17,18,3.1,30
2.02E+13,1262,7,88,46,7.49,17,8,3.3,31
2.02E+13,1262,6,88,46,5.25,19,13,3.1,30
2.02E+13,1093,6,88,46,7.35,21,13,2,31
2.02E+13,1358,6,88,46,7.35,21,16,3.3,31
2.02E+13,1358,7,88,46,8.12,21,14,3.5,30
2.02E+13,1497,7,88,46,6.72,18,14,3,28
2.02E+13,1211,7,88,46,6.72,18,11,2.2,28
2.02E+13,1211,6,87,46,6.3,19,15,3.1,31
2.02E+13,1099,6,87,46,9.1,21,15,3.5,30
2.02E+13,1398,6,87,46,9.1,21,18,2.1,30
2.02E+13,1398,7,87,46,9.87,21,10,2.6,29
2.02E+13,1317,7,87,46,6.44,19,10,3.5,29
2.02E+13,1164,6,87,46,6.44,19,15,2.3,30
2.02E+13,1164,6,87,46,7.49,20,15,2.7,28
2.02E+13,1329,6,87,46,4.55,17,15,2.1,31
2.02E+13,1329,7,87,46,4.55,17,11,3.1,30
2.02E+13,890,7,87,46,3.99,17,12,3.2,30
2.02E+13,815,7,87,46,3.99,17,12,2.5,31
2.02E+13,815,6,87,46,3.99,17,12,2.8,29
2.02E+13,814,6,87,46,3.99,17,12,3.3,29
2.02E+13,804,5,87,46,3.92,17,12,3.1,31
2.02E+13,801,3,87,46,3.92,17,12,3.2,30
2.02E+13,801,3,87,46,3.85,17,12,2.6,30
2.02E+13,789,3,87,46,6.02,21,12,2.1,28
2.02E+13,1028,3,88,46,6.02,21,19,2.2,31
2.02E+13,1028,3,88,46,9.66,22,18,3.5,29
2.02E+13,1561,6,88,47,5.11,22,18,2.2,31
2.02E+13,1561,7,88,47,5.11,17,8,2.2,29
2.02E+13,1177,7,88,47,6.44,19,16,3.9,30
2.02E+13,1109,6,88,47,9.1,21,16,2,29
2.02E+13,1109,6,88,48,9.1,21,18,2.7,30
2.02E+13,1415,6,88,48,8.47,17,10,3.6,29
2.02E+13,1195,7,88,48,6.37,19,10,3,30
2.02E+13,1195,6,88,47,6.37,19,11,2.3,31
2.02E+13,786,6,88,47,4.69,17,14,2.9,29
2.02E+13,819,5,88,47,4.76,17,14,2.5,29
2.02E+13,819,4,88,47,4.76,17,13,3,28
2.02E+13,864,4,88,47,3.92,17,13,2.7,30
2.02E+13,880,3,88,47,6.09,17,13,3,28
2.02E+13,880,4,88,47,6.09,20,17,2.9,30
2.02E+13,1074,4,88,47,3.92,17,17,2.4,30
2.02E+13,802,5,88,48,3.92,17,12,3.6,30
2.02E+13,802,4,88,48,3.92,17,12,2.9,28
2.02E+13,816,4,88,47,3.99,17,12,2.7,31
2.02E+13,818,2,88,47,3.85,17,12,2.8,31
2.02E+13,818,2,88,47,3.85,17,15,2.6,29
2.02E+13,879,2,88,47,6.3,20,15,2.1,31
2.02E+13,978,2,88,48,8.61,20,20,2.3,30
2.02E+13,978,6,88,48,8.61,21,8,2.5,28
2.02E+13,914,6,88,48,4.2,17,8,2.1,29
2.02E+13,796,6,88,48,4.2,17,12,2.5,31
2.02E+13,796,4,88,48,4.69,17,14,3.1,31
2.02E+13,810,4,88,48,4.69,17,14,3.8,29
2.02E+13,806,4,88,48,4.69,17,14,3.7,31
2.02E+13,806,3,88,48,4.62,17,20,2.8,28
2.02E+13,1013,3,88,48,10.01,22,20,3.5,28
2.02E+13,1240,4,88,48,10.01,22,25,3.6,28
2.02E+13,1240,6,88,48,5.25,17,15,3.6,31
2.02E+13,824,6,88,48,4.9,17,15,2.1,29
2.02E+13,827,5,88,48,4.9,17,14,2.6,31
2.02E+13,827,5,88,48,4.13,17,11,3.8,28
2.02E+13,814,5,88,48,3.85,17,11,2.5,29
2.02E+13,797,4,88,48,3.85,17,12,2.8,28
2.02E+13,797,4,88,48,3.85,18,12,2.4,30
2.02E+13,800,4,88,48,3.85,17,12,3,30
2.02E+13,820,3,88,48,3.85,17,12,2.5,29
2.02E+13,820,2,88,48,3.85,17,12,3.9,31
2.02E+13,801,2,88,48,3.85,17,12,2.9,31
2.02E+13,790,2,88,48,3.85,17,12,2.5,31
2.02E+13,790,1,88,48,4.69,19,16,3.5,29
2.02E+13,1063,1,88,48,9.45,22,16,4,28
2.02E+13,1087,2,88,48,9.45,22,20,3.3,29
2.02E+13,1087,6,88,48,9.8,17,9,2.7,29
2.02E+13,859,6,88,49,4.83,17,9,3.1,30
2.02E+13,832,6,88,49,4.97,17,15,2.6,31
2.02E+13,832,5,88,48,4.97,17,15,2.7,30
2.02E+13,834,5,88,48,4.69,17,14,2.3,28
2.02E+13,838,5,88,48,6.79,17,14,3.5,29
2.02E+13,838,4,88,48,6.79,20,22,3.6,30
2.02E+13,1099,4,88,49,4.69,17,22,3.2,31
2.02E+13,800,6,88,49,4.62,17,14,2.2,29
2.02E+13,800,5,88,49,4.62,17,14,2.2,31
2.02E+13,790,5,88,49,4.83,17,14,2.7,28
2.02E+13,886,2,88,48,4.2,17,12,2,28
2.02E+13,886,1,88,48,4.2,17,12,2.1,31
2.02E+13,822,1,88,48,3.99,17,14,2.3,30
2.02E+13,795,0,88,48,5.81,17,14,0,30
2.02E+13,795,0,88,48,5.81,20,25,0,28
2.02E+13,1039,0,88,49,3.99,17,25,0,31
2.02E+13,820,2,88,49,3.92,17,12,2.8,31
2.02E+13,820,1,88,49,3.92,17,12,3.6,31
2.02E+13,775,1,88,48,3.92,17,12,2.4,30
2.02E+13,805,1,88,49,3.92,17,12,3.5,28
2.02E+13,805,0,88,49,3.99,17,12,0,31
2.02E+13,807,0,88,49,3.92,17,12,0,31
2.02E+13,789,0,88,48,3.92,17,12,0,30
2.02E+13,789,0,88,48,4.83,17,15,0,31
2.02E+13,794,0,88,49,4.76,17,15,0,29
2.02E+13,796,0,88,49,4.76,17,15,0,28
2.02E+13,796,0,88,49,4.83,17,15,0,30
2.02E+13,803,0,88,49,4.9,17,15,0,29
2.02E+13,803,0,88,49,4.9,17,15,0,30
2.02E+13,799,0,88,49,4.9,17,15,0,30
2.02E+13,802,0,88,49,4.83,17,15,0,28
2.02E+13,802,0,88,49,4.83,17,15,0,31
2.02E+13,905,0,88,49,12.6,23,15,0,29
2.02E+13,1085,0,88,50,12.6,23,27,0,30
2.02E+13,1085,3,88,50,3.99,17,13,2.4,28
2.02E+13,838,3,88,51,4.27,17,13,4,30
2.02E+13,820,2,88,50,4.27,17,13,2.9,31
2.02E+13,820,2,88,50,4.13,17,12,3.5,31
2.02E+13,827,0,88,50,4.06,17,12,0,30
2.02E+13,827,0,88,50,4.06,17,12,0,30
2.02E+13,817,0,88,50,3.99,17,12,0,29
2.02E+13,797,0,88,50,3.99,17,12,0,31
2.02E+13,797,0,88,50,3.99,17,13,0,31
2.02E+13,829,0,88,50,3.85,18,13,0,31
2.02E+13,899,0,88,51,3.85,18,15,0,31
2.02E+13,899,0,88,51,7.98,22,19,0,31
2.02E+13,1057,0,88,51,3.92,17,19,0,29
2.02E+13,783,2,88,51,3.92,17,15,2.7,29
2.02E+13,783,2,88,51,5.11,17,15,3.1,28
2.02E+13,829,2,88,51,7.07,20,15,3.8,31
2.02E+13,829,2,88,51,7.07,20,27,2.5,30
2.02E+13,1091,2,88,51,10.99,17,27,3.8,28
2.02E+13,757,4,88,52,4.9,17,12,3.5,28
2.02E+13,757,4,88,52,4.9,17,15,2.8,28
2.02E+13,820,4,88,52,4.97,17,15,4,28
2.02E+13,801,4,88,51,4.97,17,15,3.3,28
2.02E+13,801,3,88,51,4.97,17,15,2.7,29
2.02E+13,814,3,88,51,4.83,17,15,2.7,31
2.02E+13,911,1,88,51,4.13,17,13,3,31
2.02E+13,911,0,88,51,4.13,17,12,0,29
2.02E+13,799,0,88,51,4.9,20,12,0,31
2.02E+13,1303,0,88,52,4.9,20,23,0,29
2.02E+13,1303,2,88,52,11.34,23,24,3,29
2.02E+13,1224,2,88,52,4.41,17,24,3.7,31
2.02E+13,798,5,88,52,4.41,17,12,3.2,28
2.02E+13,798,5,88,52,4.13,17,13,3.5,30
2.02E+13,814,4,88,52,3.99,17,13,2.9,30
2.02E+13,812,2,88,52,3.99,17,12,3.3,29
2.02E+13,812,1,88,52,3.99,17,12,2.2,29
2.02E+13,835,1,88,52,4.69,19,12,3.3,31
2.02E+13,671,0,88,52,4.69,19,22,0,30
2.02E+13,671,0,88,52,7.63,18,12,0,28
2.02E+13,777,1,88,52,4.62,18,12,3.4,30
2.02E+13,777,1,88,52,4.62,17,15,2.9,31
2.02E+13,812,1,88,52,4.76,17,15,2.9,30
2.02E+13,793,1,88,52,8.68,17,15,2.9,28
2.02E+13,793,0,88,52,8.68,21,22,0,31
2.02E+13,986,0,88,52,10.5,21,13,0,28
2.02E+13,806,4,88,53,4.69,21,13,2,29
2.02E+13,806,4,88,52,4.69,17,15,2.9,31
2.02E+13,792,4,88,52,4.27,17,12,3.3,28
2.02E+13,851,2,88,52,3.99,17,12,2.5,29
2.02E+13,851,1,88,52,3.99,17,12,3.4,29
2.02E+13,805,1,88,52,3.78,17,12,2.6,31
2.02E+13,789,0,88,52,3.85,17,12,0,30
2.02E+13,789,0,88,52,3.85,17,12,0,29
2.02E+13,805,0,88,52,3.99,17,12,0,29
2.02E+13,1237,0,88,52,11.48,17,13,0,30
2.02E+13,1237,1,88,52,11.48,23,22,3.4,29
2.02E+13,1248,1,88,54,4.2,17,22,2.8,28
2.02E+13,782,3,88,54,3.78,17,11,2,29
2.02E+13,782,3,88,54,3.78,17,16,3.3,30
2.02E+13,789,3,88,54,4.83,17,16,2.5,30
2.02E+13,1120,2,88,53,9.45,17,22,3.9,30
2.02E+13,1120,2,88,53,9.45,21,11,2.4,30
2.02E+13,904,2,88,54,4.62,17,11,2,28
2.02E+13,846,4,88,54,4.62,17,15,2.7,29
2.02E+13,846,3,88,54,5.04,17,15,2.3,31
2.02E+13,828,3,88,54,4.83,17,15,2.9,28
2.02E+13,809,2,88,54,4.83,17,14,3.2,30
2.02E+13,809,2,88,54,4.83,19,28,2.8,28
2.02E+13,1675,2,88,54,7.63,17,28,3.1,28
2.02E+13,922,2,88,54,7.63,17,11,2.7,29
2.02E+13,922,3,87,54,4.13,17,12,2,30
2.02E+13,823,3,87,54,3.99,17,12,3.7,28
2.02E+13,806,2,88,54,3.99,17,12,2.7,31
2.02E+13,806,2,88,54,3.99,20,19,2.6,29
2.02E+13,1207,1,88,54,5.11,17,19,2.1,28
2.02E+13,895,2,88,54,5.11,17,10,3.3,29
2.02E+13,895,2,88,54,4.06,17,12,2.9,28
2.02E+13,799,2,88,54,3.92,17,12,2.2,28
2.02E+13,791,1,88,54,3.92,17,12,2.9,30
2.02E+13,791,1,88,54,3.92,17,13,3.8,31
